tweet_id,timestamp,source,rating_numerator,rating_denominator,name,retweet_count,favorite_count,dog_stage,dog_breed
823581115634085888,2017-01-23 17:20:14,iphone,11,10,Crawford,2875,13817,,german_shepherd
823322678127919110,2017-01-23 00:13:17,iphone,11,10,Wyatt,4369,16688,,chihuahua
822975315408461824,2017-01-22 01:12:59,iphone,12,10,Albus,3740,18321,,pembroke
822872901745569793,2017-01-21 18:26:02,iphone,13,10,,47685,140358,puppo,lakeland_terrier
822859134160621569,2017-01-21 17:31:20,iphone,12,10,Hobbes,2491,14020,,malinois
822610361945911296,2017-01-21 01:02:48,iphone,12,10,,3230,15678,,cocker_spaniel
822489057087389700,2017-01-20 17:00:46,iphone,13,10,Paisley,6974,19272,,samoyed
822462944365645825,2017-01-20 15:17:01,iphone,14,10,Gabe,15942,30199,pupper,pomeranian
822244816520155136,2017-01-20 00:50:15,iphone,11,10,,10712,37154,,samoyed
821886076407029760,2017-01-19 01:04:45,iphone,13,10,Jimison,2548,12053,,golden_retriever
821765923262631936,2017-01-18 17:07:18,iphone,13,10,Duchess,1815,8931,doggo,golden_retriever
821522889702862852,2017-01-18 01:01:34,iphone,13,10,Harlso,1932,8513,,doberman
821407182352777218,2017-01-17 17:21:47,iphone,14,10,Sundance,4731,12490,doggo,irish_setter
821149554670182400,2017-01-17 00:18:04,iphone,12,10,Luca,2194,9259,,german_shepherd
821107785811234820,2017-01-16 21:32:06,iphone,11,10,,2317,10181,doggo,pomeranian
821044531881721856,2017-01-16 17:20:45,iphone,12,10,Flash,2496,13454,,old_english_sheepdog
820749716845686786,2017-01-15 21:49:15,iphone,13,10,Sunny,10796,33513,,golden_retriever
820690176645140481,2017-01-15 17:52:40,iphone,8,10,,3511,12961,,west_highland_white_terrier
820314633777061888,2017-01-14 17:00:24,iphone,14,10,,616,3539,,gordon_setter
820078625395449857,2017-01-14 01:22:35,iphone,12,10,,6853,21058,,
819952236453363712,2017-01-13 17:00:21,iphone,13,10,Oliver,1289,5644,puppo,american_staffordshire_terrier
819924195358416896,2017-01-13 15:08:56,iphone,11,10,,5272,13672,doggo,
819711362133872643,2017-01-13 01:03:12,iphone,11,10,Howie,3416,14296,,toy_poodle
819588359383371776,2017-01-12 16:54:26,iphone,13,10,Jazzy,2146,10163,,cardigan
819347104292290561,2017-01-12 00:55:47,iphone,12,10,Anna,1316,7670,,rottweiler
819227688460238848,2017-01-11 17:01:16,iphone,12,10,Finn,7306,24552,,border_terrier
819006400881917954,2017-01-11 02:21:57,iphone,14,10,Sunny,20648,48015,doggo,
819004803107983360,2017-01-11 02:15:36,iphone,14,10,Bo,40050,91908,doggo,standard_poodle
818627210458333184,2017-01-10 01:15:10,iphone,13,10,Wafer,8125,23597,,labrador_retriever
818614493328580609,2017-01-10 00:24:38,iphone,12,10,Bear,2819,10489,,chihuahua
818536468981415936,2017-01-09 19:14:36,iphone,11,10,Tom,2708,11601,,welsh_springer_spaniel
818259473185828864,2017-01-09 00:53:55,iphone,12,10,Florence,2497,11735,,miniature_schnauzer
818145370475810820,2017-01-08 17:20:31,iphone,11,10,Autumn,2836,13075,,golden_retriever
817827839487737858,2017-01-07 20:18:46,iphone,13,10,Buddy,29655,55166,,cocker_spaniel
817777686764523521,2017-01-07 16:59:28,iphone,13,10,Dido,2917,11385,doggo,curly-coated_retriever
817536400337801217,2017-01-07 01:00:41,iphone,12,10,Eugene,3314,12565,,pug
817423860136083457,2017-01-06 17:33:29,iphone,13,10,Ken,16328,36427,,samoyed
817415592588222464,2017-01-06 17:00:38,iphone,11,10,Strudel,1049,5974,,doberman
817171292965273600,2017-01-06 00:49:53,iphone,13,10,Tebow,2195,9290,,golden_retriever
817120970343411712,2017-01-05 21:29:55,iphone,13,10,,2863,12958,,saluki
817056546584727552,2017-01-05 17:13:55,iphone,11,10,Chloe,1805,9126,,kelpie
816816676327063552,2017-01-05 01:20:46,iphone,12,10,Timber,2223,10643,,malamute
816697700272001025,2017-01-04 17:27:59,iphone,12,10,Binky,2414,10445,,chihuahua
816450570814898180,2017-01-04 01:05:59,iphone,13,10,Moose,8867,32559,,
816336735214911488,2017-01-03 17:33:39,iphone,11,10,Dudley,2136,9153,,labrador_retriever
816091915477250048,2017-01-03 01:20:49,iphone,12,10,Comet,2359,9506,,pomeranian
815990720817401858,2017-01-02 18:38:42,iphone,11,10,Jack,1137,5325,,chihuahua
815966073409433600,2017-01-02 17:00:46,iphone,13,10,,9283,23909,pupper,tibetan_mastiff
815736392542261248,2017-01-02 01:48:06,iphone,11,10,Akumi,2485,10486,,border_collie
815639385530101762,2017-01-01 19:22:38,iphone,12,10,Titan,1796,8755,,german_shepherd
815390420867969024,2017-01-01 02:53:20,iphone,13,10,,4165,11045,,
814986499976527872,2016-12-31 00:08:17,iphone,11,10,Cooper,1414,8137,pupper,dalmatian
814638523311648768,2016-12-30 01:05:33,iphone,12,10,Olivia,2963,12010,,golden_retriever
814530161257443328,2016-12-29 17:54:58,iphone,12,10,Alf,2032,9233,,miniature_poodle
814153002265309185,2016-12-28 16:56:16,iphone,12,10,Oshie,9504,30687,,golden_retriever
813910438903693312,2016-12-28 00:52:25,iphone,11,10,Chubbs,2061,9914,doggo,siberian_husky
813812741911748608,2016-12-27 18:24:12,iphone,14,10,Gary,15330,38759,,french_bulldog
813800681631023104,2016-12-27 17:36:16,iphone,12,10,Sky,1920,8896,,malamute
813217897535406080,2016-12-26 03:00:30,iphone,13,10,Atlas,7990,19936,,samoyed
813202720496779264,2016-12-26 02:00:11,iphone,11,10,,1969,9799,doggo,cocker_spaniel
813187593374461952,2016-12-26 01:00:05,iphone,13,10,,4787,21164,,golden_retriever
813172488309972993,2016-12-26 00:00:03,iphone,12,10,Eleanor,2093,9952,,golden_retriever
813157409116065792,2016-12-25 23:00:08,iphone,12,10,Layla,2428,8282,,pembroke
813142292504645637,2016-12-25 22:00:04,iphone,13,10,,2579,8988,,beagle
813127251579564032,2016-12-25 21:00:18,iphone,11,10,,3422,12653,doggo,norwegian_elkhound
813112105746448384,2016-12-25 20:00:07,iphone,12,10,Toby,3019,11016,,pembroke
813096984823349248,2016-12-25 19:00:02,iphone,11,10,Rocky,3942,11240,doggo,great_dane
813081950185472002,2016-12-25 18:00:17,iphone,11,10,Baron,3031,10544,,doberman
813066809284972545,2016-12-25 17:00:08,iphone,12,10,Tyr,2130,8496,,toy_terrier
813051746834595840,2016-12-25 16:00:16,iphone,13,10,Bauer,8037,22381,,golden_retriever
812781120811126785,2016-12-24 22:04:54,iphone,10,10,Swagger,2093,8092,,bull_mastiff
812709060537683968,2016-12-24 17:18:34,iphone,12,10,Brandi,1566,7072,,irish_setter
812503143955202048,2016-12-24 03:40:19,iphone,13,10,,1334,6487,,
812466873996607488,2016-12-24 01:16:12,iphone,12,10,Mary,2109,8524,,great_dane
812372279581671427,2016-12-23 19:00:19,iphone,13,10,Moe,4016,14620,,golden_retriever
811985624773361665,2016-12-22 17:23:53,iphone,11,10,Ted,1541,7757,,staffordshire_bullterrier
811744202451197953,2016-12-22 01:24:33,iphone,13,10,Halo,1762,8064,,pekinese
811627233043480576,2016-12-21 17:39:46,iphone,10,10,Augie,3422,13645,,beagle
811386762094317568,2016-12-21 01:44:13,iphone,11,10,Craig,7005,22340,pupper,pembroke
810896069567610880,2016-12-19 17:14:23,iphone,11,10,Hunter,1959,9659,,flat-coated_retriever
810657578271330305,2016-12-19 01:26:42,iphone,11,10,Pavlov,2904,11718,,malamute
810284430598270976,2016-12-18 00:43:57,iphone,13,10,Phil,12486,37855,,malamute
810254108431155201,2016-12-17 22:43:27,iphone,12,10,Gus,3673,15695,,staffordshire_bullterrier
809920764300447744,2016-12-17 00:38:52,iphone,10,10,,4281,16559,,norwich_terrier
809448704142938112,2016-12-15 17:23:04,iphone,12,10,,1610,7402,,greater_swiss_mountain_dog
809220051211603969,2016-12-15 02:14:29,iphone,12,10,Kyro,6158,21300,,pomeranian
809084759137812480,2016-12-14 17:16:53,iphone,11,10,Wallace,3844,14126,,vizsla
808838249661788160,2016-12-14 00:57:20,iphone,13,10,Ito,3334,10801,,rottweiler
808733504066486276,2016-12-13 18:01:07,iphone,12,10,,2381,8455,pupper,toy_poodle
808501579447930884,2016-12-13 02:39:32,iphone,12,10,Koda,2856,12052,,airedale
808106460588765185,2016-12-12 00:29:28,iphone,12,10,,2408,9339,doggo,golden_retriever
808001312164028416,2016-12-11 17:31:39,iphone,12,10,Cooper,3876,13438,,labrador_retriever
807621403335917568,2016-12-10 16:22:02,iphone,14,10,Ollie,4031,15576,pupper,golden_retriever
807106840509214720,2016-12-09 06:17:20,iphone,13,10,Stephan,60962,126996,,chihuahua
807010152071229440,2016-12-08 23:53:08,iphone,12,10,Lennon,4200,13952,,golden_retriever
806629075125202948,2016-12-07 22:38:52,iphone,13,10,,38226,80341,,cocker_spaniel
806542213899489280,2016-12-07 16:53:43,iphone,11,10,Waffles,2595,10924,,vizsla
806219024703037440,2016-12-06 19:29:28,iphone,11,10,incredibly,1310,6866,,chow
805932879469572096,2016-12-06 00:32:26,iphone,12,10,Major,2096,8843,,norwegian_elkhound
805826884734976000,2016-12-05 17:31:15,iphone,12,10,Duke,2008,7040,,siberian_husky
805520635690676224,2016-12-04 21:14:20,iphone,13,10,Zeke,1803,6137,,malinois
805487436403003392,2016-12-04 19:02:24,iphone,12,10,Sansa,2780,9381,,
805207613751304193,2016-12-04 00:30:29,iphone,12,10,Shooter,1870,8344,,pembroke
804738756058218496,2016-12-02 17:27:25,iphone,12,10,Django,4224,14677,,tibetan_mastiff
804026241225523202,2016-11-30 18:16:08,iphone,13,10,Bo,17809,47747,,
803773340896923648,2016-11-30 01:31:12,iphone,12,10,Diogi,3043,10740,puppo,miniature_pinscher
803638050916102144,2016-11-29 16:33:36,iphone,13,10,,4532,11748,pupper,labrador_retriever
803380650405482500,2016-11-28 23:30:47,iphone,12,10,Sonny,2036,8300,,
803276597545603072,2016-11-28 16:37:19,iphone,11,10,Winston,2711,10727,,pembroke
802952499103731712,2016-11-27 19:09:28,iphone,12,10,Marley,2205,9669,,chow
802572683846291456,2016-11-26 18:00:13,iphone,12,10,Winnie,2746,9560,,golden_retriever
802323869084381190,2016-11-26 01:31:31,iphone,13,10,Severus,6397,17377,,
802239329049477120,2016-11-25 19:55:35,iphone,12,10,Loki,2858,9710,puppo,eskimo_dog
801958328846974976,2016-11-25 01:18:59,iphone,12,10,Ronnie,1876,8257,,staffordshire_bullterrier
801538201127157760,2016-11-23 21:29:33,iphone,12,10,Wallace,2254,8771,,pembroke
801285448605831168,2016-11-23 04:45:12,iphone,10,10,,917,6482,,
801167903437357056,2016-11-22 20:58:07,iphone,13,10,Milo,6532,26237,,cocker_spaniel
801115127852503040,2016-11-22 17:28:25,iphone,12,10,Bones,2292,8646,doggo,dalmatian
800751577355128832,2016-11-21 17:23:47,iphone,12,10,Mauve,3044,11237,,cocker_spaniel
800513324630806528,2016-11-21 01:37:04,iphone,11,10,Chef,3300,14069,,pembroke
800459316964663297,2016-11-20 22:02:27,iphone,12,10,,2371,10126,pupper,
800388270626521089,2016-11-20 17:20:08,iphone,12,10,Doc,3085,11931,floofer,golden_retriever
800141422401830912,2016-11-20 00:59:15,iphone,13,10,Peaches,2819,16392,,golden_retriever
800018252395122689,2016-11-19 16:49:49,iphone,11,10,,14466,30404,doggo,
799757965289017345,2016-11-18 23:35:32,iphone,13,10,Sobe,2375,9012,doggo,border_collie
799422933579902976,2016-11-18 01:24:14,iphone,12,10,Longfellow,2106,8618,,miniature_pinscher
799297110730567681,2016-11-17 17:04:16,iphone,11,10,Jeffrey,3045,10609,,malamute
799063482566066176,2016-11-17 01:35:54,iphone,11,10,Mister,2706,8663,,norfolk_terrier
798933969379225600,2016-11-16 17:01:16,iphone,12,10,Iroh,4917,14099,,siberian_husky
798925684722855936,2016-11-16 16:28:21,iphone,11,10,Shadow,1573,7973,,west_highland_white_terrier
798209839306514432,2016-11-14 17:03:50,iphone,13,10,Cooper,2810,11122,,pekinese
797971864723324932,2016-11-14 01:18:12,iphone,12,10,,3448,12475,pupper,american_staffordshire_terrier
797545162159308800,2016-11-12 21:02:38,iphone,12,10,Cassie,5333,15523,,pembroke
797236660651966464,2016-11-12 00:36:46,iphone,12,10,Pancake,7281,21392,,collie
796865951799083009,2016-11-11 00:03:42,iphone,12,10,Tyr,2089,8223,,cardigan
796759840936919040,2016-11-10 17:02:03,iphone,11,10,Romeo,3358,12715,,american_staffordshire_terrier
796484825502875648,2016-11-09 22:49:15,iphone,12,10,,1938,8115,doggo,cocker_spaniel
796387464403357696,2016-11-09 16:22:22,iphone,12,10,Snicku,4578,11774,,pekinese
796149749086875649,2016-11-09 00:37:46,iphone,11,10,Ruby,15732,34662,,golden_retriever
796116448414461957,2016-11-08 22:25:27,iphone,11,10,,2656,9739,,cardigan
796080075804475393,2016-11-08 20:00:55,iphone,12,10,Yogi,2546,9058,,chow
796031486298386433,2016-11-08 16:47:50,iphone,13,10,Daisy,4042,11568,,golden_retriever
795464331001561088,2016-11-07 03:14:10,iphone,13,10,,26192,53369,doggo,golden_retriever
795400264262053889,2016-11-06 22:59:35,iphone,12,10,Brody,3149,10821,,golden_retriever
795076730285391872,2016-11-06 01:33:58,iphone,11,10,Bailey,5960,17391,,
794926597468000259,2016-11-05 15:37:24,iphone,12,10,Mack,2530,11022,,toy_poodle
794332329137291264,2016-11-04 00:15:59,iphone,12,10,Nimbus,2908,10256,,samoyed
794205286408003585,2016-11-03 15:51:10,iphone,14,10,Laika,3637,9854,pupper,
793962221541933056,2016-11-02 23:45:19,iphone,12,10,Maximus,5376,18025,,labrador_retriever
793845145112371200,2016-11-02 16:00:06,iphone,13,10,Clark,2064,9861,,old_english_sheepdog
793601777308463104,2016-11-01 23:53:02,iphone,12,10,Dobby,1793,8538,,miniature_pinscher
793500921481273345,2016-11-01 17:12:16,iphone,12,10,Fiona,2614,11460,,golden_retriever
793286476301799424,2016-11-01 03:00:09,iphone,13,10,Moreton,10116,26356,,afghan_hound
793271401113350145,2016-11-01 02:00:14,iphone,12,10,Dave,2597,9264,,siberian_husky
793256262322548741,2016-11-01 01:00:05,iphone,12,10,,9165,21424,,basset
793241302385262592,2016-11-01 00:00:38,iphone,13,10,Tucker,3599,11264,,golden_retriever
793226087023144960,2016-10-31 23:00:11,iphone,11,10,Juno,3141,10540,,wire-haired_fox_terrier
793210959003287553,2016-10-31 22:00:04,iphone,10,10,Maude,3087,9565,,french_bulldog
793195938047070209,2016-10-31 21:00:23,iphone,12,10,Lily,6180,16363,puppo,labrador_retriever
793180763617361921,2016-10-31 20:00:05,iphone,11,10,Newt,2185,7420,,lakeland_terrier
793165685325201412,2016-10-31 19:00:10,iphone,12,10,Benji,3054,10080,,golden_retriever
793150605191548928,2016-10-31 18:00:14,iphone,11,10,Nida,1871,6615,,italian_greyhound
793135492858580992,2016-10-31 17:00:11,iphone,13,10,,2742,6941,,
793120401413079041,2016-10-31 16:00:13,iphone,11,10,Robin,4295,13596,,labrador_retriever
792913359805018113,2016-10-31 02:17:31,iphone,13,10,,4411,15368,,
792883833364439040,2016-10-31 00:20:11,iphone,12,10,Bailey,4696,12114,,standard_poodle
792773781206999040,2016-10-30 17:02:53,iphone,12,10,Monster,1846,7867,,yorkshire_terrier
792394556390137856,2016-10-29 15:55:58,iphone,12,10,BeBe,4705,14411,,cocker_spaniel
792050063153438720,2016-10-28 17:07:05,iphone,11,10,Remus,1977,7688,,komondor
791672322847637504,2016-10-27 16:06:04,iphone,13,10,,3423,12598,,golden_retriever
791406955684368384,2016-10-26 22:31:36,iphone,12,10,Levi,4518,14053,,pembroke
791312159183634433,2016-10-26 16:14:55,iphone,12,10,Mabel,2792,9412,,miniature_pinscher
790987426131050500,2016-10-25 18:44:32,iphone,12,10,Misty,2348,10589,,cocker_spaniel
790946055508652032,2016-10-25 16:00:09,iphone,12,10,Betty,5152,17786,puppo,golden_retriever
790698755171364864,2016-10-24 23:37:28,iphone,12,10,Mosby,2095,8775,,bernese_mountain_dog
790581949425475584,2016-10-24 15:53:19,iphone,11,10,Duke,7889,22136,,malinois
790337589677002753,2016-10-23 23:42:19,iphone,12,10,Maggie,2049,8372,,pembroke
790277117346975746,2016-10-23 19:42:02,iphone,11,10,Bruce,3493,13426,,labrador_retriever
789986466051088384,2016-10-23 00:27:05,iphone,12,10,Happy,2543,9906,,golden_retriever
789628658055020548,2016-10-22 00:45:17,iphone,13,10,Eli,1956,8043,,chow
789599242079838210,2016-10-21 22:48:24,iphone,12,10,Brownie,2126,7247,,chesapeake_bay_retriever
789530877013393408,2016-10-21 18:16:44,iphone,12,10,Rizzy,3695,12596,,schipperke
789268448748703744,2016-10-21 00:53:56,iphone,10,10,Stella,2826,9763,,malamute
789137962068021249,2016-10-20 16:15:26,iphone,12,10,Bo,3065,10390,,chihuahua
788908386943430656,2016-10-20 01:03:11,iphone,11,10,Lucy,13579,29350,,golden_retriever
788765914992902144,2016-10-19 15:37:03,iphone,12,10,Butter,11289,29360,,cocker_spaniel
788412144018661376,2016-10-18 16:11:17,iphone,11,10,Dexter,5809,16686,,golden_retriever
788178268662984705,2016-10-18 00:41:57,iphone,13,10,,2320,7739,,samoyed
788150585577050112,2016-10-17 22:51:57,iphone,13,10,Leo,1429,6581,,chow
788039637453406209,2016-10-17 15:31:05,iphone,12,10,,1450,6572,,
787810552592695296,2016-10-17 00:20:47,iphone,11,10,Frank,3353,9287,,pug
787717603741622272,2016-10-16 18:11:26,iphone,13,10,Tonks,3048,10931,puppo,german_shepherd
787397959788929025,2016-10-15 21:01:17,iphone,11,10,Moose,3107,11603,,chihuahua
787322443945877504,2016-10-15 16:01:13,iphone,10,10,Lincoln,1912,8337,,golden_retriever
786963064373534720,2016-10-14 16:13:10,iphone,12,10,Rory,8747,28436,,golden_retriever
786709082849828864,2016-10-13 23:23:56,iphone,75,10,Logan,6670,19454,,pomeranian
786664955043049472,2016-10-13 20:28:35,iphone,12,10,,2805,11392,,leonberg
786595970293370880,2016-10-13 15:54:28,iphone,11,10,Dale,3395,10071,,pembroke
786363235746385920,2016-10-13 00:29:39,iphone,13,10,Rizzo,3836,11668,doggo,golden_retriever
786233965241827333,2016-10-12 15:55:59,iphone,11,10,Mattie,5231,16361,,labrador_retriever
785927819176054784,2016-10-11 19:39:28,iphone,12,10,Lucy,3467,12138,,toy_poodle
785872687017132033,2016-10-11 16:00:24,iphone,12,10,Rusty,2001,7143,,great_pyrenees
785639753186217984,2016-10-11 00:34:48,iphone,10,10,Pinot,2427,8342,doggo,
785533386513321988,2016-10-10 17:32:08,iphone,11,10,Dallas,2191,9735,,miniature_pinscher
785264754247995392,2016-10-09 23:44:41,iphone,12,10,Doc,1790,7758,,chow
785170936622350336,2016-10-09 17:31:53,iphone,11,10,Hero,5322,12928,,eskimo_dog
784826020293709826,2016-10-08 18:41:19,iphone,13,10,Rusty,3537,10830,,chow
784517518371221505,2016-10-07 22:15:26,iphone,11,10,Frankie,2775,9575,,malamute
784431430411685888,2016-10-07 16:33:21,iphone,12,10,Stormy,1403,6076,,miniature_poodle
783839966405230592,2016-10-06 01:23:05,iphone,13,10,Riley,11815,32110,,
783821107061198850,2016-10-06 00:08:09,iphone,12,10,Mairi,2139,7853,,lakeland_terrier
783695101801398276,2016-10-05 15:47:27,iphone,12,10,Loomis,3524,11155,,chow
783466772167098368,2016-10-05 00:40:09,iphone,11,10,Finn,2464,9021,,chihuahua
783391753726550016,2016-10-04 19:42:03,iphone,13,10,Godi,6018,18008,,norwegian_elkhound
783334639985389568,2016-10-04 15:55:06,iphone,12,10,Dave,12804,31206,,cardigan
783085703974514689,2016-10-03 23:25:55,iphone,11,10,Earl,2427,8687,,chesapeake_bay_retriever
782969140009107456,2016-10-03 15:42:44,iphone,12,10,Cali,8037,25749,,golden_retriever
782747134529531904,2016-10-03 01:00:34,iphone,11,10,Deacon,1523,7967,doggo,golden_retriever
782722598790725632,2016-10-02 23:23:04,iphone,10,10,Penny,5901,18452,,irish_setter
782598640137187329,2016-10-02 15:10:30,iphone,11,10,Timmy,2045,8298,,malamute
782305867769217024,2016-10-01 19:47:08,iphone,12,10,Sampson,6094,17786,doggo,briard
781955203444699136,2016-09-30 20:33:43,iphone,11,10,Chipson,3673,11864,,
781661882474196992,2016-09-30 01:08:10,iphone,5,10,,2959,11147,,pembroke
781524693396357120,2016-09-29 16:03:01,iphone,12,10,,6053,22134,,chesapeake_bay_retriever
781251288990355457,2016-09-28 21:56:36,iphone,11,10,Oakley,2291,8995,,mexican_hairless
781163403222056960,2016-09-28 16:07:23,iphone,10,10,,2984,10415,,shetland_sheepdog
780931614150983680,2016-09-28 00:46:20,iphone,13,10,,8012,23093,puppo,
780858289093574656,2016-09-27 19:54:58,iphone,10,10,Dash,2184,7671,,chesapeake_bay_retriever
780800785462489090,2016-09-27 16:06:28,iphone,11,10,Koda,1415,5870,,siberian_husky
780601303617732608,2016-09-27 02:53:48,iphone,12,10,Hercules,3635,12887,,saint_bernard
780543529827336192,2016-09-26 23:04:13,iphone,12,10,,1894,6722,,golden_retriever
780459368902959104,2016-09-26 17:29:48,iphone,11,10,Bear,1165,5635,,great_dane
780192070812196864,2016-09-25 23:47:39,iphone,11,10,,2437,9276,,vizsla
779834332596887552,2016-09-25 00:06:08,iphone,11,10,Scout,7739,20237,,golden_retriever
779377524342161408,2016-09-23 17:50:56,iphone,12,10,,3395,9400,pupper,
779123168116150273,2016-09-23 01:00:13,iphone,12,10,Reggie,3973,12579,,toy_poodle
779056095788752897,2016-09-22 20:33:42,iphone,13,10,,4935,15769,,chihuahua
778990705243029504,2016-09-22 16:13:51,iphone,11,10,Jay,7926,21329,,cocker_spaniel
778748913645780993,2016-09-22 00:13:04,iphone,11,10,Mya,1448,7350,,staffordshire_bullterrier
778650543019483137,2016-09-21 17:42:10,iphone,10,10,Strider,1626,6147,,german_shepherd
778624900596654080,2016-09-21 16:00:17,iphone,11,10,Penny,1100,4950,,airedale
778408200802557953,2016-09-21 01:39:11,iphone,14,10,,4742,14545,,pembroke
778383385161035776,2016-09-21 00:00:35,iphone,13,10,Nala,1206,6217,,collie
778286810187399168,2016-09-20 17:36:50,iphone,11,10,Stanley,3598,11077,,boston_bull
778039087836069888,2016-09-20 01:12:28,iphone,12,10,,2869,9023,pupper,german_shepherd
778027034220126208,2016-09-20 00:24:34,iphone,27,10,Sophie,1765,6980,pupper,clumber
777885040357281792,2016-09-19 15:00:20,iphone,3,10,Wesley,1788,6769,,afghan_hound
777684233540206592,2016-09-19 01:42:24,iphone,12,10,,3210,11958,,cocker_spaniel
777621514455814149,2016-09-18 21:33:11,iphone,12,10,Derek,2712,9342,,chow
777189768882946048,2016-09-17 16:57:35,iphone,12,10,Jeffrey,4716,15257,,chihuahua
776813020089548800,2016-09-16 16:00:31,iphone,12,10,Solomon,1318,5192,,toy_poodle
776477788987613185,2016-09-15 17:48:25,iphone,11,10,Huck,3042,9417,pupper,labrador_retriever
776218204058357768,2016-09-15 00:36:55,iphone,13,10,,17388,31946,floofer,samoyed
776201521193218049,2016-09-14 23:30:38,iphone,10,10,O,2743,10212,,rottweiler
776113305656188928,2016-09-14 17:40:06,iphone,11,10,Sampson,4738,12508,pupper,
776088319444877312,2016-09-14 16:00:49,iphone,10,10,,165,1947,,pug
775842724423557120,2016-09-13 23:44:54,iphone,12,10,Blue,2912,12467,,chow
775733305207554048,2016-09-13 16:30:07,iphone,11,10,Anakin,4362,14737,doggo,
775729183532220416,2016-09-13 16:13:44,iphone,13,10,,4975,13747,,
775364825476165632,2016-09-12 16:05:54,iphone,11,10,Finley,3231,7900,doggo,beagle
775085132600442880,2016-09-11 21:34:30,iphone,13,10,Tucker,5144,16528,,chow
774757898236878852,2016-09-10 23:54:11,iphone,12,10,Finley,1925,9089,,toy_poodle
774639387460112384,2016-09-10 16:03:16,iphone,10,10,Sprinkles,1883,7142,,walker_hound
774314403806253056,2016-09-09 18:31:54,iphone,14,10,,6066,23149,,eskimo_dog
773985732834758656,2016-09-08 20:45:53,iphone,11,10,Winnie,4217,11410,pupper,pug
773922284943896577,2016-09-08 16:33:46,iphone,12,10,Heinrich,1878,6799,,pomeranian
773704687002451968,2016-09-08 02:09:06,iphone,12,10,Loki,1771,7016,,silky_terrier
773670353721753600,2016-09-07 23:52:41,iphone,10,10,Shakespeare,1407,5656,,old_english_sheepdog
773547596996571136,2016-09-07 15:44:53,iphone,11,10,Chelsea,6698,23471,pupper,norwegian_elkhound
773308824254029826,2016-09-06 23:56:05,iphone,12,10,Bungalo,8116,24699,,labrador_retriever
773247561583001600,2016-09-06 19:52:39,iphone,10,10,Chip,3490,10010,,miniature_pinscher
773191612633579521,2016-09-06 16:10:20,iphone,12,10,Grey,4465,10611,,blenheim_spaniel
772877495989305348,2016-09-05 19:22:09,web,11,10,,4208,9106,,norwegian_elkhound
772826264096874500,2016-09-05 15:58:34,iphone,11,10,Roosevelt,2531,8487,,basset
772581559778025472,2016-09-04 23:46:12,iphone,10,10,,1837,6876,,newfoundland
772193107915964416,2016-09-03 22:02:38,iphone,12,10,Willem,1501,6387,pupper,pembroke
772152991789019136,2016-09-03 19:23:13,iphone,10,10,,1213,4012,,golden_retriever
772117678702071809,2016-09-03 17:02:54,iphone,12,10,Jack,797,3989,,labrador_retriever
772114945936949249,2016-09-03 16:52:02,iphone,10,10,Finn,512,2885,,chihuahua
772102971039580160,2016-09-03 16:04:27,iphone,11,10,Penny,1006,4249,,pembroke
771770456517009408,2016-09-02 18:03:10,iphone,11,10,Davey,3690,12745,,papillon
771500966810099713,2016-09-02 00:12:18,iphone,12,10,Dakota,2849,8790,,labrador_retriever
771380798096281600,2016-09-01 16:14:48,iphone,11,10,Fizz,5537,11163,,collie
771136648247640064,2016-09-01 00:04:38,iphone,11,10,Dixie,3186,9743,,golden_retriever
771102124360998913,2016-08-31 21:47:27,iphone,12,10,Charlie,1558,6623,,labrador_retriever
771014301343748096,2016-08-31 15:58:28,iphone,7,10,,1801,7293,,
770787852854652928,2016-08-31 00:58:39,iphone,10,10,Winston,1321,5263,,bernese_mountain_dog
770772759874076672,2016-08-30 23:58:40,iphone,11,10,Sebastian,1531,5503,,chow
770655142660169732,2016-08-30 16:11:18,iphone,11,10,very,1889,7770,,
770414278348247044,2016-08-30 00:14:12,iphone,11,10,Al,2236,6674,,golden_retriever
770293558247038976,2016-08-29 16:14:30,iphone,10,10,Jackson,1613,6620,,italian_greyhound
770069151037685760,2016-08-29 01:22:47,iphone,10,10,Carbon,2494,8051,,boston_bull
769940425801170949,2016-08-28 16:51:16,iphone,12,10,Klein,10472,33396,,miniature_pinscher
769695466921623552,2016-08-28 00:37:54,iphone,13,10,Titan,1797,6776,,pug
769212283578875904,2016-08-26 16:37:54,iphone,12,10,DonDon,1859,5720,,golden_retriever
768970937022709760,2016-08-26 00:38:52,web,12,10,Kirby,7096,15288,,pomeranian
768855141948723200,2016-08-25 16:58:45,iphone,11,10,Jesse,961,4445,,chow
768609597686943744,2016-08-25 00:43:02,iphone,10,10,Lou,1314,4363,,basenji
768596291618299904,2016-08-24 23:50:10,iphone,12,10,Oakley,1383,5325,,great_pyrenees
768473857036525572,2016-08-24 15:43:39,iphone,11,10,Chevy,3714,14471,,labrador_retriever
768193404517830656,2016-08-23 21:09:14,iphone,8,10,Gerald,3839,11573,doggo,
767884188863397888,2016-08-23 00:40:31,iphone,10,10,Tito,1521,5040,,
767754930266464257,2016-08-22 16:06:54,iphone,11,10,Philbert,5833,16994,,vizsla
767500508068192258,2016-08-21 23:15:55,iphone,12,10,Louie,2528,7932,,chow
767191397493538821,2016-08-21 02:47:37,iphone,13,10,,4127,13013,doggo,
